John	0.021609982843879733
Joseph	0.01458022938864175
Moses	0.01458022938864175
Robert	0.012475866384095518
Rose	0.012348561625074134
Charles	0.012348561625074134
Grace	0.012101590392572652
Mary	0.011525324183402528
James	0.011205176289419121
David	0.011102376506947387
Richard	0.010804991421939867
Sarah	0.010804991421939867
Christine	0.010709372028825355
Patrick	0.010523122080497958
Florence	0.010432405510838494
Annet	0.010169403691237523
Betty	0.009528811332734371
Peter	0.009454367494197384
Margret	0.009031037606397502
Emmanuel	0.008964141031535299
Francis	0.008769268400414965
Godfrey	0.008582688221682733
Jane	0.008345924408670794
Fred	0.00823237441671609
Agnes	0.008176750265251793
Stephen	0.008014298273226922
Scovia	0.007858175579592631
Ronald	0.007858175579592631
Harriet	0.007708019358326531
Alex	0.007424288584400401
Joyce	0.007424288584400401
Paul	0.0073342972076197895
Julius	0.007290114694320875
Samuel	0.007160704374303345
George	0.006875903632143553
Simon	0.006649225490424535
Justine	0.006335911200299818
Beatrice	0.006302911662798256
Alice	0.006205943791062899
Juliet	0.006081201202297815
Esther	0.006050795196286326
Denis	0.005193815619129893
Hellen	0.005171619825885749
Geofrey	0.004879673545392199
Irene	0.004840636157029061
Edward	0.004515518803198751
Maria	0.004498732487945223
Ruth	0.004416638829406077
Stella	0.004400578324571873
Jackline	0.004384634200207483
Anna	0.004384634200207483
Isaac	0.004353090069270738
Micheal	0.0042461720675693515
Josephine	0.004216582018317997
William	0.004187401519921333
Janet	0.004158622128031839
Sylivia	0.004088375132625896
Daniel	0.004088375132625896
Susan	0.003980786313346267
Sam	0.0039290877897963155
Vicent	0.0038787148694143115
Lydia	0.0038663228091286427
Christopher	0.00379360200394127
Wilson	0.0037699658543840038
Jesca	0.0037007921689824626
Bosco	0.0036450573471604377
Jackson	0.003559291291933133
Henry	0.0035384767229744594
Aisha	0.003507707360165986
Lawrence	0.0033803325118918026
Judith	0.0033155042171431922
Andrew	0.003270700106100717
Steven	0.003227090771352707
Mariam	0.0032185080831310243
Alfred	0.0031029718955314493
Martin	0.0030329800482638224
Prossy	0.002937279221498216
Catherine	0.002923089466804988
Benard	0.002902060046180492
Oliver	0.002860896073894244
Elizabeth	0.0028407489184442847
Michael	0.0028208835413922268
Ivan	0.002775594126736847
Teddy	0.002775594126736847
Gerald	0.002756626513114499
Innocent	0.0027441248055720302
Monica	0.002731735980264707
Jimmy	0.0026024925575425057
Immaculate	0.0026024925575425057
Fatuma	0.0025969078095649466
Vincent	0.0025693397861088433
Caroline	0.0025584757700999267
Rosemary	0.0024798340968386584
Musa	0.0024646823610127598
Lucy	0.002454683649609057
Allen	0.002444765735873263
Eunice	0.0023916186546586267
Doreen	0.0023916186546586267
Brenda	0.0023728608612887552
Rogers	0.0023407331513680177
Suzan	0.002336214361500512
Robinah	0.0022876352348908608
Geoffrey	0.0022747350361978667
Magret	0.0022493662439726117
Tom	0.0022368928636918024
Gloria	0.0022002891622859367
Brian	0.002157146237535232
Joan	0.002141874405765071
Rebecca	0.002141874405765071
Frank	0.0021009705542660855
Regina	0.0020793110640159197
Tonny	0.002065117814432193
Molly	0.002040740369742437
Edith	0.0020304681866732638
Sharon	0.002016931732095442
Amos	0.002013575772474651
Ibrahim	0.0019362544628116244
Evaline	0.001917843168395032
Nelson	0.0019057622665468743
Aidah	0.001864651832445709
Jennifer	0.0018035157067917515
Joel	0.0017822666262993596
Anthony	0.001756399186149877
Jenifer	0.0017263324383127892
Teopista	0.0017116818094162168
Amina	0.0017068533698974121
Nicholas	0.001676120552987902
Joy	0.0016738022672991221
Norah	0.0016554843218293642
Juma	0.0016532227312257722
Johnson	0.0016397818960125544
Ali	0.0016243745493386109
Denish	0.0016028596546453844
Thomas	0.001592314525338507
Lilian	0.0015860537867067696
Lillian	0.0015435702031342668
Rehema	0.0015279785849207895
Peace	0.00152221262799656
Joshua	0.001495870258661638
Benon	0.001494023505255883
Hassan	0.001494023505255883
Winnie	0.0014633120184489301
Moreen	0.001454518076030367
Agness	0.0014423826451218894
Angella	0.0014372435145573223
Milly	0.0014287591962895692
Tereza	0.0014038967972822103
Jovia	0.0014006470361773902
Deborah	0.0013974122855164724
Ben	0.0013798848794267563
Madina	0.001376745209621462
Veronica	0.0013751807264287105
Augustine	0.0013674113437935201
Faith	0.0013627917108752986
Beatrace	0.0013582031865962574
Kenneth	0.0013431287894087294
Ambrose	0.001341639733101181
Rashid	0.0013240252070648416
Racheal	0.0013182560340493086
Resty	0.0013125369189341271
Gorret	0.0013111148854358236
Ismail	0.0012984539047824733
Dan	0.0012970622071353324
Bonny	0.0012819481348064251
Margaret	0.0012685105233304667
Proscovia	0.001264534001313757
Kevin	0.0012566552847946679
Justus	0.0012514571243611844
Gilbert	0.0012501642967533732
Walter	0.0012373814307334002
Deo	0.0012361175069022117
Getrude	0.0012335973896608209
Faridah	0.0012323411805063799
Topista	0.0012150191157201456
Vicky	0.0012125842076726103
Ketty	0.001204138347519667
Sulaiman	0.001200554602437763
Dorothy	0.001200554602437763
Sunday	0.0011852684027984968
Nathan	0.0011841086489797115
Benson	0.0011760534881022984
Loyce	0.0011647343977452024
Edisa	0.0011362995673777137
Lucia	0.0011320477448618009
Sylvia	0.0011288797007996878
Keneth	0.0011267775039639342
Solomon	0.0011205176289419124
Hadijah	0.0011205176289419124
Jenipher	0.0011031531807267686
Gladys	0.0010941763465255562
Matia	0.001092201298968651
Enock	0.0010766539495171397
Nancy	0.0010709372028825355
Livingstone	0.0010559852000499696
Abdul	0.0010559852000499696
Santa	0.0010523122080497958
Hope	0.00104594558276341
