30.8833332	2.8666668
30.0166664	-1.3333333
29.6000004	-1.2999999
29.9833336	0.7166666
30.8666668	3.2833333
30.8833332	2.8833332
30.7999992	3.1500001
34.4166679	0.8333333
34.2333336	3.7666667
29.9338894	-1.4761111
30.1166668	-1.3833332
30.0499992	-1.4333333
30.916666	2.5166667
32.5	0.15
32.7000008	0.6833333
32.1666679	0.45
32.9833336	0.5
31.75	-0.5166666
32.3166656	0.4166667
32.8666649	0.5333334
32.9500008	0.25
32.3666649	0.1
30.7999992	2.5
32.5166664	1.4833333
31.7999992	0.7666667
31.9833336	3.4000001
31.3166676	3.4000001
30.9500008	3.0833333
31	3.2833333
30.9833336	3.2666667
31.1166668	3.2333333
30.0166664	0.85
30.916666	2.5833333
32.9166679	0.9833333
31.25	3.3833332
31.4333324	3.05
33.6500015	2.0999999
32.7000008	1.95
33.6500015	2.7
33.1666679	1.2333333
31.0166664	0.45
31.666666	1.0166667
32.0999985	0.6
31.9333324	0
32.2666664	1.6166667
30.25	0.7833334
32.5	1.6833334
32.9000015	0.2666667
32.1666679	1.4
32.6500015	0.8
33.5166664	1.1
33.6833344	0.7
31.7833328	2.4333334
34.0999985	0.95
32.7166672	0.9666666
32.8333321	0.7
31.1000004	3.0666666
30.9833336	3.0999999
33.5499992	0.35
33.5166664	0.5
32.0999985	0.85
32.1166649	0.15
32.1666679	1.8
33.5333328	0.5
32.25	1.35
33.0166664	0.8
33.5333328	0.55
30.5333328	0.9166667
31.6333332	0.1333333
31.8999996	0.0666667
31.3833332	1.8333333
32.5	0.7666667
32.6333351	1.1833334
32.2666664	1.45
32.2166672	0.8666667
32.8333321	0.4166667
32.4666672	0.4
32.0166664	1.6333333
31.3166676	1.8
31.6166668	0.6333333
33.5	0.4
33.5999985	0.6666667
32.4833336	1.15
32.4500008	1.1
31.4333324	3.1166666
32.5333328	1.3833333
33.5166664	0.55
33.2833328	0.4833333
33.4102783	0.5541667
33.7000008	0.3833333
33.5166664	0.95
33.4000015	0.3333333
33.3849983	0.6288889
32.7000008	1.6166667
32.9166679	0.4166667
31.3999996	2.7333333
32.5999985	1.1166667
32.6500015	0.8833333
33.3166656	0.4833333
33.2102776	0.4838889
32.2333336	1.5333333
32.0833321	0.3333333
32.0333328	1.7333333
32.3833351	1.2
32.4500008	1.4333334
32.4666672	1.3
32.5833321	1.5333333
32.4500008	1.2666667
32.7166672	1
31.8166676	0.1
33.1833344	3.1333334
30.8833332	2.9166667
31.1833324	2.5166667
32.1333351	0.3333333
31.7333336	0.9333333
32.6833344	0.6
32.9000015	0.3
33.601944	0.9511111
30.2833328	0.6333333
31.7333336	-0.2333332
30.8500004	3.05
31.1499996	3.2666667
31.1833324	2.7833333
33.9666672	2.0166667
32.3333321	2.8333333
31.8166676	3.5333333
31	3.0333333
30.9666672	3.0166667
33.5333328	3.6500001
34.0499992	2.05
31.166666	3.3
32.3166656	0.1166667
32.0833321	1.3
32.5666656	0.7333333
34.7000008	1.35
34.5333328	1.4166666
32.6333351	1.5666666
32.7333336	1.65
32.1833344	0.3333333
32.4000015	1.55
32.5499992	0.4
34.5333328	1.4333334
34.1716652	0.8033333
32.4000015	0.2
33.4833336	3.3499999
31	3.25
33.9500008	1.75
31.083334	1.5833333
32.7333336	0.7833334
31.1000004	3.2
31.8999996	0.1666667
31.8999996	0.4666667
32.75	0.6833333
34.2663879	0.9286111
32.2333336	1.6
31.4666672	3.3666668
33.6333351	3.4000001
33.4500008	1.8833333
34.0833321	0.5166667
32.7166672	0.65
33.7166672	1.4166666
33.7666664	1
31.6000004	2.3499999
32.8833351	0.7333333
32.4666672	0.3666667
33.7000008	1.7833333
31.8166676	-0.4333332
32.7000008	1.9
31.9666672	0.2333333
34.4000015	1.3833333
31.6166668	0.15
32.2999992	1.8166666
31.7666664	2.4166667
32.9666672	0.3833333
31.1000004	2.5166667
32.3333321	1.8166666
31.0333328	3.3166666
31.1333332	3.05
32.0999985	0.3833333
32.7666664	0.3833333
33.9697227	0.9902778
34.4000015	1.4666667
32.0166664	0.2
33.8333321	3.8
33	1.5666666
33.7333336	1.1666666
33.9000015	0.95
30.8833332	0.9
31.25	0.5666667
31.8666668	-0.2999999
31.8500004	-0.0999999
34.1536102	0.6602777
33.8333321	1.7833333
32.9666672	0.2666667
32.7000008	0.2333333
32.9333344	0.1666667
34.7166672	1.2166667
31.6499996	-0.3833332
34.0666656	0.8333333
31.583334	1.6666667
33.9500008	0.7666667
32.7000008	0.4
33	0.55
32.4166679	0.2
32.0333328	0.6666667
32.8499985	1.2666667
34.3333321	0.8833333
32.5	0.1833333
34.3833351	1.3333334
34.2999992	2.7
34.2333336	0.8333333
32.25	1.3166666
34.2999992	1.3
30.8833332	3.2666667
31.5166664	-0.8499999
32.0333328	0.6333333
31.9666672	0.5833333
32.4000015	1.3166666
34.3499985	0.9666666
34.0499992	0.4833333
31.2000008	0.9666666
32.2166672	1.0166667
32.2333336	0.25
33.9702759	0.3711111
30.3166676	-0.6666666
33.0386124	0.5547222
32.7166672	0.3666667
32.8499985	0.3166667
32.4333344	0.4833333
29.7000008	-1.2666666
32.9833336	0.4333333
31.6833324	-0.2333332
31.7000008	0.0666667
33.4500008	1.5166667
31.0666676	-0.0499999
34.0166664	0.8
32.7000008	0.3166667
33.0333328	0.1666667
32.4166679	0.3666667
32.5166664	0.4166667
32.3499985	0.2
32.1333351	0.2
32.3166656	0.6166667
31.2666664	0.4833333
30.1833324	0.85
32.5666656	0.7
31.4500008	-0.0833332
32.1333351	0.5
32.6166649	0.75
33.3166656	0.2333333
33.7000008	0.65
32.3166656	0.5333334
32.7833328	0.8166667
31.9333324	0
32.2000008	0.6166667
31.3999996	0.8333333
32.4333344	0.1
32.5833321	0.6
33.5333328	1.5
31.5	-0.7666666
30.8999996	-0.4999999
32.75	0.3
33.1166649	0.2833333
32.4833336	0.5666667
32.2166672	0.0666667
33.5499992	2.3499999
32.8166656	0.1833333
34.2999992	1.2333333
32.1666679	0.4
31.7333336	0
33.7333336	0.4
32.4500008	0.15
32.0499992	0.0833333
33.5833321	1.1166667
32.4166679	0.15
30.1000004	-0.2999999
30.3166676	-0.0666666
30.75	-0.9166666
30.4500008	-0.1333332
30.1166668	-0.4333332
30.5666676	-0.1166666
30.5333328	-0.8499999
31.083334	-0.1166666
29.7999992	-0.0333332
30.9833336	-0.4833332
30.2833328	-0.9666665
30.1833324	-1.1166666
30.5166664	-0.5499999
31.0333328	-0.2833332
30.1166668	-0.8666666
29.7833328	-0.4166666
30.1833324	-1.1333332
31.1166668	-0.7333332
30.583334	-0.6166666
29.8833332	0.1
30.4500008	0.1333333
30.416666	-0.3499999
30.8999996	-0.1333332
30.1333332	-0.7833333
30.1333332	-0.8666666
30.3999996	0.0833333
30.0333328	-1.3999999
30.7999992	-0.5333333
30.2833328	-0.8999999
31.083334	-0.4833332
30.833334	-0.8166666
32.0333328	1.7166667
30.2833328	-0.9999999
31.0666676	-0.4666666
30.6000004	-0.3833332
30.2666664	1.05
30.4833336	0.3333333
31.1000004	-0.5833332
30.1333332	-0.8166666
29.6166668	-1.2499999
29.9833336	-0.7166665
30.5166664	-0.5999999
30.5499992	-0.4333332
30.666666	-0.4499999
29.6833324	-0.7499999
30.6166668	-0.3666666
30.916666	-0.5999999
30.3833332	-0.5333333
30.0499992	-1.1499999
30.6000004	0.2833333
31.083334	-0.3833332
29.9333324	-0.7833333
30.1499996	-0.7666666
29.833334	-1.1666665
30.1833324	0.9166667
29.8666668	-1.2666666
30.6833324	0.4833333
30.1000004	0.4833333
30.1499996	-0.8999999
30.7333336	-0.9833332
29.75	-0.8999999
29.9666672	-1.2333332
29.8999996	-1.0666666
30.2000008	-0.9333332
30.4333324	0.8333333
30.0166664	-0.8166666
29.9666672	-0.6499999
30.3833332	-0.5666666
30.5666676	-0.3999999
30.0166664	-0.5166666
29.833334	-0.0833332
30.2999992	0.55
29.833334	-0.9833332
29.9666672	-1.3999999
30.7000008	-0.7166665
30.9500008	-0.9499999
30.7166672	-0.4666666
29.9833336	-1.2833332
30.9500008	-0.2166666
30.1833324	-1.0999999
30.5166664	-0.5833332
30.5333328	-0.7499999
30.3166676	-0.4499999
30.3833332	0.7333333
29.9500008	-0.7499999
29.7666664	-1.1999999
31.083334	-0.5999999
34.6666679	2.5833333
31.2999992	1.7333333
31.3666668	3.55
30.6833324	-0.8833332
30.3999996	-0.0499999
31.1166668	-0.5666666
30.4833336	-0.9166666
30.3666668	-0.3833332
30.666666	-0.6833332
30.1000004	0.2
30.3500004	-0.2833332
30.8999996	-0.7999999
30.25	-0.6499999
30.4666672	-0.1499999
30.166666	-0.5333333
29.9833336	0.1333333
30.833334	-0.9166666
29.9333324	-0.6833332
30.75	-0.3666666
30.6333332	-0.5333333
30.25	-1.1333332
30.1833324	-0.8666666
30.2666664	-0.7999999
29.7999992	-0.8166666
30.3500004	-0.9833332
29.8166676	-0.8833332
30.416666	0.35
30.4833336	-0.3666666
30.1000004	-0.2999999
29.6166668	-0.9333332
30.5166664	-0.6333332
30.8666668	-0.8833332
31.0166664	-0.8333332
29.8500004	-0.7999999
30.5333328	-0.6333332
30.083334	-0.4833332
31.083334	-0.6499999
29.6833324	-1.1166666
30.8999996	3.1500001
30.5666676	-0.9833332
34.1491661	0.6963889
30.166666	0.55
29.9666672	-0.9999999
30.1833324	-0.7666666
30.583334	-0.3333332
30.7000008	-0.6333332
29.9500008	-1.4166665
29.7666664	-0.7833333
30.666666	-0.4666666
29.9666672	-0.8833332
29.9500008	-0.8499999
29.8666668	-1.1166666
29.9500008	-0.9166666
30.2000008	-1.0166666
30.1833324	-1.0166666
31.4500008	2.1166666
33.4666672	3.4000001
33.5499992	3.3166666
34.3333321	3.5166667
31.416666	3.05
34.0999985	3.0833333
31.3999996	-0.7166665
31.3999996	2.6666667
31.7999992	2.5666666
33.8333321	2.5333333
32.9000015	1.9333334
31.3666668	2.7666667
32.6500015	0.2833333
31.4333324	2.5666666
31.8999996	3.45
30.8833332	3
32.5499992	1.95
34.0977783	0.6277778
32.3666649	1.5666666
34.0666656	3.8499999
33.3666649	1.3833333
33.2833328	1.9
34.0780563	0.7872222
34.1333351	0.7666667
30.9666672	2.45
31.3833332	2.45
34.0147209	0.8322222
31.333334	2.8
31.0499992	2.45
32.1500015	3.1166666
33.2999992	2.7666667
32.3166656	3.0166667
31.4500008	2.4166667
34.8499985	1.6
30.916666	3.3166666
31.0333328	3.1833334
32.3499985	2.5833333
31.3500004	1.4833333
33.2666664	2.9000001
32.1666679	2.8666668
31.4333324	2.3333333
31.4500008	2.5166667
34.1166649	2.9833333
31.3500004	2.5
31.1166668	2.5
31.1333332	2.3166666
31.166666	2.3
30.7999992	3.05
31.6833324	2.4000001
32.38543093	2.3333333
31.333334	2.9833333
32.8166656	3.4666667
31.166666	2.4000001
31.1499996	2.4666667
30.9333324	2.5999999
32.9500008	3.5833333
33.6500015	2.3
33.1333351	1.8333333
33.2999992	1.7166667
32.3666649	1.9
32.5666656	3.4333334
31.1833324	2.4833333
31.4500008	2.7
34.1333351	1.7833333
31.5166664	2.4666667
31.4666672	2.3333333
31.8666668	3.3666668
31.7833328	1.7666667
30.916666	2.4000001
34.0666656	0.6833333
30.8833332	3.05
30.8500004	3.0166667
32.75	3.3499999
33.4333344	3.0999999
31.3166676	2.4666667
30.9833336	2.4166667
31.083334	2.3166666
32.4500008	2.9000001
31.166666	2.3166666
30.8500004	2.5666666
32.1500015	2.8166666
31.2000008	2.5166667
31.2000008	2.4833333
31	3.4000001
33.1166649	2.8166666
31	1.1166667
31.7666664	3.4333334
31.4666672	2.5
33.9833336	0.5833333
32.1500015	3
31.3500004	2.9833333
33.4166679	1.85
30.9666672	2.4333334
32.4166679	2.8666668
33.1333351	1.8
33.5	2.25
33.4666672	1.7
33.5833321	1.4166666
32.9333344	1.9333334
33.5999985	1.9666667
31.1000004	2.4166667
31.0166664	3.1500001
30.9833336	3.1666667
30.8999996	3.2333333
33.9166679	2.2
33.3499985	2.9833333
32.71646678	2.49510974
31.083334	3.0999999
31.083334	3.1833334
30.8999996	3.2166667
33.7666664	1.85
32.9666672	1.75
33.3666649	1.55
33.6166649	1.65
34.1833344	0.6166667
33.4166679	1.5166667
33.8333321	1.3666667
34.1166649	0.6666667
31.2333336	2.4166667
33.5499992	1.4833333
33.3499985	2.4000001
31.0333328	-0.0499999
33.3499985	1.8833333
34.2166672	0.65
